video_id,s3_uri,downsampled_s3_uri,sha1_checksum,downsampled_sha1_checksum
cbme.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cbme.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cbme.mp4,304cf85dab5be55c2d024c55c48c5ea3cd25697e,e07bbb136be298ddf56b0377b6cef2c31284d426
cbrm.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cbrm.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cbrm.mp4,0aef7375b6bbab2fe694728ac4463b7148a7a49d,d471522f8c10a82a55ede1742c9ec8aaefecfe96
ccbs.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ccbs.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ccbs.avi,6caac52b24249197848a002df7fd2641be66aa53,51d61ee16e22043f45ed338258e99f07dc2c2216
ccnq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ccnq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ccnq.mp4,8595e0397b0d8a03979843e8370809e78c8f5809,6fa25adb862e320600e3e0d0ef39e65af34d60dd
ccwn.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/ccwn.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ccwn.mp4,57c5146a56970d58519195ffccb8bf3850b8260a,28d8e2e1ef733b29fca60784083a5aa2ee45cdb2
ccyj.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ccyj.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ccyj.avi,544132e3533875669eaf994961cf4946be9024fb,3a654fbd8d8275a571687d9ec312c1b591c1b188
cdag.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cdag.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cdag.mp4,5ba6ccbc99115cfe932db91f2a8c6a3fdd9fd6e8,c7ac61067c5ac96a38a46ecefb2aea6db7e391a8
cdgc.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cdgc.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cdgc.mp4,73f010c2ed8115eb1c624bc47faba472490f1139,de121f4f36f41f383678a64594831a9733a1d63e
cdgz.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cdgz.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cdgz.avi,1967dab636912d9f433a9f7f37a6eee725b29e10,f07bcc057a00c0ad7d126f3430f596ebae6e10df
cdhx.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cdhx.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cdhx.mp4,ac41c57086f4e47cf2b35ba02a9348288c030dd3,ec78bfd17af22c2ce3c2efe10e152f803bc45059
cdjd.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cdjd.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cdjd.mp4,4ac2ea15e6c5e520de73f1fe6afe3b96a01c47b7,6586b89dda869369c21f2edc877db694cc21a327
cdpq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cdpq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cdpq.mp4,5e8458df65597c4f4a9edb4a7a72c78125d2656e,5ef70730721099129bc7b6d5ae0b95e8dba9c8a7
cdtg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cdtg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cdtg.mp4,d9205a7efa0d734d025ee81c60eadf66014e830a,299d7a689ea4a51974892044ca10d759d987678f
cdxa.avi,s3://drivendata-competition-depth-estimation-public/test_videos/cdxa.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cdxa.avi,f36b745eaa907e70fa2d10673797ca23f32ab582,4b63e82770065e94d3e47678dd3c1482af337bff
ceas.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ceas.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ceas.mp4,fd75639581fdb496af8c1854cfb9a22edb4c572f,34ebb43acfbc23f1aebe749d8c8ac12592e5af85
ceeo.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/ceeo.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ceeo.mp4,43c9b9d165c99b97e85eace8705f6f7b7a88a314,75cca83bf18fc88a5b2bace4cd005d22cf53aa3c
cegw.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cegw.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cegw.mp4,e94db54578e23c856e7e75d9901f83b5c8a69bfe,7de74e16f626072d00b4ee8642df05b280c631dd
cfab.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cfab.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cfab.mp4,c84d43f11bc9791a560ba02699f59d8f573cc856,ef698c0a682ca88ff53990892e40f07f0e486b30
cfaq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cfaq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cfaq.mp4,05341477a9c299b5dde0f13d2e89a22a287f1b69,7ee96e3f4495916b1aebb66cb42ab5a54d25e617
cfcu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cfcu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cfcu.mp4,6b005258806f25ebedaa52382c6638c07e0f64b7,4bc83a16b8bb2ffaae47373c32e073c77fd3af13
cfkb.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cfkb.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cfkb.mp4,013e085b35805fa97caecd50caa67ed472cbb077,e47850a0d1150879d122b91897829276c600a882
cfmg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cfmg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cfmg.mp4,a27d9b3168c32620b76dec60c7073267d84f1e80,709079c56634372b79f3c2c0a5b6e67a3de26503
cfxq.avi,s3://drivendata-competition-depth-estimation-public/test_videos/cfxq.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cfxq.avi,9781063cba9cf2d93e264a73bb8a74e45b4bdf69,77f024677a7ccbcd1ce32f444009e8c4521df374
cgac.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cgac.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cgac.mp4,941c125bea4dc5f93a56ab33839b7c6f45e3f6c6,169dba5e3ced24a407dfcc629aae6c868e52c5a9
cgcf.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cgcf.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cgcf.mp4,d325d30d0111906932cfbab54d1f9b58c829bb04,e173c9334da7b0fe922243435467ff0653a004b1
cggi.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cggi.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cggi.avi,199d0fdb122e578a345092a030ebf01d984c8418,c030d614ac8c38525f5f73d1e09d326a4d135ccb
cggt.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cggt.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cggt.mp4,1d591c90f0b4f170ef4d9db4eff14c61a706b66b,e574056b1e2cb4465964d36501f9c8d0b7466aee
cgkm.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cgkm.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cgkm.mp4,bd31711d0b2c7959b5000ed650705e3bbed74223,940edf3f2a43c8e56dc27a14f7c6370de66bcd55
cgmm.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cgmm.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cgmm.mp4,13a6a6f9b8d7a23bcd16e830a74e6108e21fa2de,49f3d56b21b231af8402fda85e09da72e5c28ccf
cgow.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cgow.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cgow.mp4,6a225f6d0f9262d7000f53f59324ebb2e5289836,04ad44a52d7026e1d3c793900048a36c56639f8b
cgzp.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cgzp.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cgzp.mp4,0cfeb22e4eb5b66e1b13231c6b42d6097ab9f846,19e19283ead6eca2646ef0fed46a4b1173033acd
chfu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chfu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chfu.mp4,a1913ac7383ddb8cf7e751273bd80c68cf3020ab,5c2d73d4c19644a0aeb4c0695c634e1d552708f0
chht.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/chht.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/chht.mp4,4e45a5e5a61e50d872b51055ee1b3dacb83b49af,10979157822e3b44d1568aede49a2e9980d76c2a
chhy.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chhy.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chhy.mp4,967c351736020d449331988682f7a8161cd4466f,506e1c99a76f1a9441b4e0d45b7801081ff88299
chjn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chjn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chjn.mp4,c943f12d4c755ab8e681d9606b497cb06d92606d,6a5680a391fa995db434b85ed27a42cf9c20c059
chmv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chmv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chmv.mp4,8a07460a7429b94297e192ab5db44c38b9fdcb60,837aab336820cf40f7bf6130824c37789232dac6
chpt.avi,s3://drivendata-competition-depth-estimation-public/test_videos/chpt.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/chpt.avi,ca2e43b2f5593cc9ddec4f293bfdcd093fe08539,950a3cdbfde72cc5560177ad826353af12143bf1
chqf.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/chqf.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/chqf.mp4,40465f5e97186d188b4ba17f190c01ff19d05eda,b6e12bcf9db104a38e44a5b75dd385d2267b43ae
chui.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chui.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chui.mp4,d5865ac7a434cec758ca2a66cce9e3501e82fe5e,b853390c1db1daec3c90bed5bf96d6454a70753b
chwp.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chwp.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chwp.mp4,ef388533fa0badf62a4ade9fedd40406a64a41ce,8a947f80d35262f59709e6b8fe7df5d2b2e77655
chze.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/chze.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/chze.mp4,f7b76becb6964d27fb519fdaf7a224c80e8eb606,b5cd94240096a003a6ecc8a1d4e5d6fde54777e7
chzz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/chzz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/chzz.mp4,c4f00f6a47c621c2d4543770bd65725adeeb1cb7,a5de6716d4d06c049b3166209a638fe8bf13b407
ciaw.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ciaw.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ciaw.mp4,7dbc810c72d5a6e640bbf015b2be600295a185ba,6a83eb420c9a883527419269abf7783cc50b92ae
cicc.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cicc.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cicc.avi,b7b77f6b4934cc9caaab6a3a411ab03d241c19d5,ce1f85e786215305808890a0e0992b433dadc8b5
cids.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cids.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cids.mp4,d875d1993ff692fa73c5eed69fee7c09deba6f6f,23ffaa2537db746408a0950b6b30590a21565507
cild.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cild.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cild.mp4,59c2bb091dc0cb68b87cf4b5f3812a22dfe0a0d8,00cd2d5db10808ecaef17c17a5cd6a1e78de67da
cixi.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cixi.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cixi.mp4,b1a67ca869044f4f1895c945e9e79d4fca127361,97226daa4c71b75ec1d0a464587d06ecc0198d8f
cjhu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cjhu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cjhu.mp4,98d94d62da556ee99f9464f36bcc160759bd2225,a7a4fdb9926871950d975062c83023e60324ea64
cjos.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cjos.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cjos.mp4,4583e0b200b640c320ba57710c120b3ba39f5aba,646ad6fe1991a15ce7a2d1f42cd6dab8c3d7b1f8
cjpx.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cjpx.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cjpx.mp4,01dc5a96524d8266e26d0c5c08222c76e7b8f876,df58d307c03b9a7ecb56addf41c452e5cee42dd6
cjry.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cjry.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cjry.mp4,d9a1cdc614b1f90bc48e261ee4741ae325c7af6c,526f2ad5d56d2c840015d371611b702f149fb7f4
cjtc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cjtc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cjtc.mp4,da2f259316532b44afc7d3d356b980c7ceb99154,58d1f1b9272080f0755fcf316d83847f71d7ce93
ckds.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ckds.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ckds.mp4,9f367a4b4faeb1d768f97c2f5a5f61d894354467,d7af52420fb7d417fdc9fc543aa62ec6f6715cfa
ckgb.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ckgb.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ckgb.mp4,23636a9cb9adc9c27af05d8b947c7e2413bd5fa8,b885901896feebd58a6ee1b0f9c03e75c96c7916
ckiq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/ckiq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ckiq.mp4,33d41c8dddac0aa35550f231b2a6fbf0465800ce,cf4b737c708b0129e8928da0dfe337c3979ff955
ckng.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ckng.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ckng.avi,1696704d4f86ea0aaaf4c1f16eef4649e20d7f2f,4ef657e6d65ec17e046df08ddfcbc03935ce6ff1
ckqu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ckqu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ckqu.mp4,298eecf87dea620480656bc58b95c1c59888aaa1,9022803cdf4f55bd4f90ed7291da9c7d5156ac0c
cksp.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cksp.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cksp.mp4,1457d05837b01e8fa47b81151c76ea1053178fbd,cafc0812b75c4957b4bac789dd9d3a303cef1493
ckte.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ckte.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ckte.avi,8fc126e29a315227c7e7eea9bd3d49d89eac1068,b7d1d448526b53819e1a11a27b66991d0b7c1f78
ckwq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/ckwq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ckwq.mp4,9fb7c55e2832de56e19dbe18bf35fcfe0d8b5c8b,fda8573d4dcb1d20c3f384f737f1b150e6662e66
cloy.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cloy.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cloy.avi,113ef5f5c24b62f4e3acdef5534df41cd1ee26ec,0125cd42bdac7386ecbc988fc3273cc7d6ecf213
clqr.avi,s3://drivendata-competition-depth-estimation-public/train_videos/clqr.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/clqr.avi,b37daeec4396cee20b0cdb117174d113349750ac,114d75cefd3ee9cc675ad9dfd4cb575f709d9f8a
clsc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/clsc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/clsc.mp4,1d7336a5078bc34f95ed207e6386b6807743a421,24875d75b092d32f6b31cfaf26024e364eb34fbe
clvb.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/clvb.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/clvb.mp4,02fc1d36f8dfe21c28f5e3cd26ef22d41d83d645,77564b69e83f33ce3411273402a6dce7eedb5e8a
clvg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/clvg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/clvg.mp4,dfb7193350a2fe5b715ce4dbe8fd6085e3ab6341,812eaa2fc029c55c8a1ebbf68d69a2b9925de75b
clws.avi,s3://drivendata-competition-depth-estimation-public/train_videos/clws.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/clws.avi,5760b8a1cde0ca97b9d75beffcbfc84dfd2c8800,fdce295e3c6dac9348282619a3c0f7dd7cbad925
clzm.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/clzm.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/clzm.mp4,e31530cbca1c692f91bc83d1e2dd4f7d39a0c42e,8605e312d2b99676560ddd2a1e300435ace18cdd
cmab.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cmab.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cmab.mp4,0de6e7d80e8f372a4ca9a139075f3ed4b4445b39,e5e0ba44b29d8ef68756900a9a0c5c4a8febc4ee
cmif.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cmif.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cmif.mp4,c8e51e1d5b83a297c3474f91b7eb962496470c82,c569045aa1d10650bdd2e53d0bbbd3ba9f9db7b4
cmka.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cmka.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cmka.avi,dfd92c2889b9d8fd5aa1c7490282b163a2d39253,c3fcef96cf5f674b3b378d3203ce7c5ffa51a0bc
cmnr.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cmnr.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cmnr.avi,58a18edfed822258d32fa6df866e8e2b91a15435,bca294419fd91ad9e41aa781ab840fbf8282a5ee
cmov.avi,s3://drivendata-competition-depth-estimation-public/test_videos/cmov.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cmov.avi,1a0f459359cd25b1710d03dc9b3206b0f9dc834f,a9b1c873e53153d62e89d18fc0e3f4244c345218
cmpa.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cmpa.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cmpa.mp4,5806144df777a958db305fae08b56b58f990081a,14f7ad2d133e630e061dccda93a41b463031a90c
cmpy.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cmpy.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cmpy.mp4,23ac01240a52bf72400a4ba9913296817434846d,fcf7401d16b36afc2c7679a4111cf4ab2bc683a0
cmrw.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cmrw.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cmrw.mp4,68802c2386e31c234ec16770e57097f0647b5291,105936a84993a2a9b27cda1aa0f7ff938618ee1d
cmyq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cmyq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cmyq.mp4,6b1225687d048b394fcecfe7e16a01e61c727f85,d68c1f08f1752e2e1e06f15071a8f25ec3cdcd0c
cmzf.avi,s3://drivendata-competition-depth-estimation-public/test_videos/cmzf.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cmzf.avi,a8d2d80e8013b4553cbfb12376d682fef5af9db7,1cb214effcd1f970fe19d1bd467dd7cf2503e44d
cnau.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cnau.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cnau.mp4,5564b3ae5d43f80751af2c0f769245ba795e8299,7005ebb29eea32a761c13bda63939cd9fa82d1b0
cnaz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cnaz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cnaz.mp4,942b7abed4d033d45b07742b2531d32bc5d9013a,cd922a300ad52ab950d92cb5d5a782563a9adafb
cngm.avi,s3://drivendata-competition-depth-estimation-public/train_videos/cngm.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cngm.avi,45c46b80d84cc46536f41f30750404b639deb57c,d96dcfcb497c4e135a98c613035bd5c49ae108a6
cnkc.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cnkc.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cnkc.mp4,4916877a5285193438d292cddb6416cf2cce2656,01367ebf43eaf1d917ca51e4dde0395809e7eb0f
cnkw.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cnkw.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cnkw.mp4,f723cdbe1d8427bd4b261b9f1cd1c3e723c74f7e,7e30536f30cc490b98f84f778c4d7d3b5db07ef4
cnpj.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cnpj.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cnpj.mp4,b80f30c481dc77efeb20b6b2c8ad4fafb8a494c4,aa1eb05d66efe428bfd15dfd4fd1d04c4edfeb99
cnvf.avi,s3://drivendata-competition-depth-estimation-public/test_videos/cnvf.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cnvf.avi,3922813ade318482626ab31d99cde7a37fdb6516,0d6a960a1032989efad47f0fe468fe69cae9e7d4
cnvn.avi,s3://drivendata-competition-depth-estimation-public/test_videos/cnvn.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cnvn.avi,2265ec7bfd7e36ba056afcb6ee1ac888b81a7995,04bf8b977975ceb0a4ba8753216315bd124b66e1
cnye.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cnye.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cnye.mp4,e61761ea073d5b81dee6de0d5706869ff6e325c1,6ceacf1e25cad3619d295faefa95144c73ff41a4
cobk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cobk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cobk.mp4,2508fc52b7cc776e2db6c32d81d6889b4aaae41e,d2e0b3865e22cf125dd3f811e7760f41cdc525e2
coby.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/coby.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/coby.mp4,a18aaea5c446667135104c410796dca915d2f3e9,cd6ef0c418d89f8c2021b13196be91370a5807e8
colp.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/colp.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/colp.mp4,71594e881b19a0adee46ab65cca61f53f89d18b8,d16d49b0bca2f419b96e774a5cd428bf4c1c0088
conk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/conk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/conk.mp4,b31f80c5fac50fff397b15e5698ac383aa93dc69,e13f5746899f8aa6ebb5b3720e2efadc7808f4de
cozt.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cozt.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cozt.mp4,494f9753955f6a4f37d126de20759be1af6f0a29,bc65111751fc2d4f2d61e361d5eb3bd7ff27be03
cprs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cprs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cprs.mp4,27a6e9100d223e3e8816174eaf3d1084634d40d5,5afc565545f716c6dc756bbf0a8c122fb4e602d0
cqfh.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cqfh.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cqfh.mp4,ce18a4f38969a9f3842c0cf517a93158ce21a777,fbdf5809870b4a957f51add2d915bcc906b9f39f
cqjw.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cqjw.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cqjw.mp4,ed23d63746bfd631ddadbe98ac44ec4ea6dd378e,e89693c46576f51e2a777f3751f0a89d334f977d
cqkr.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cqkr.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cqkr.mp4,a71bcc86ceb56c5e0406ab51e51dbe331d7814a4,39bb925f6d0809d4f4f6892fd8ac8965dd1bce39
cqlf.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cqlf.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cqlf.mp4,bb0666906f5ac355945bf8e8af545106c8a9a97f,fe5410d0113be5224586635a83369970fd1665b1
cqni.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cqni.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cqni.mp4,fd94c03ea74de7851f1fa63c55a4c4a7adc26fb1,a6606ae3ae11e0974249f6e2977edb11aacaff48
cqrz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/cqrz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/cqrz.mp4,0d0f1201a312de1591589f2c392290bdd439693e,759e0947aa32030f993158ea3cafedf69c442605
cqso.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/cqso.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/cqso.mp4,ad6053c911fe193a6333191e16f2a6108de37a9d,65e24cc72bd3239a8a5884938505b491e6303ca7
crez.avi,s3://drivendata-competition-depth-estimation-public/test_videos/crez.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/crez.avi,fabd9a47aee0363eb65bdd27db6e4867e55aed9d,7dde0da2b3919fe8b11ae112bc90b30b3d48e825
crrv.avi,s3://drivendata-competition-depth-estimation-public/train_videos/crrv.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/crrv.avi,89b93802bd6bc71469e675b793ed9d6ab4624fb8,d2cf239b0641e80f4dcb23699bb80f7b7c440062
crte.avi,s3://drivendata-competition-depth-estimation-public/test_videos/crte.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/crte.avi,920618e980a87cc6cc95b20c1feecc30090d1816,b02a4b0192c816c62425c65ea69c53b6df044172
csbd.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/csbd.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/csbd.mp4,8c5c7e53b9c24275fc14b30df77418cb42bb4901,55b6a7f0939fe0a7e02de6aded236fb503ee8f1c
