video_id,time,x1,y1,x2,y2,probability,park,site_id
fkdx.mp4,2,0.30522272,0.5201802,0.51160425,0.74282455,0.99629265,moyen_bafing,pht
fkdx.mp4,4,0.20035431,0.51871324,0.32349113,0.7301685,0.95877224,moyen_bafing,pht
fkdx.mp4,6,0.17043854,0.56374604,0.2365996,0.7208492,0.93165684,moyen_bafing,pht
fkdx.mp4,8,0.089410864,0.56202894,0.2158016,0.7213145,0.9560501,moyen_bafing,pht
fkdx.mp4,10,0.0,0.5565248,0.04995615,0.73915553,0.40005866,moyen_bafing,pht
fkgc.mp4,0,0.08628176,0.49090832,0.1505844,0.68908024,0.032009065,moyen_bafing,vyi
fkms.mp4,0,0.8142288,0.5344895,1.0,0.8697833,0.68745506,moyen_bafing,iex
fkms.mp4,2,0.8969106,0.4184518,0.9984956,0.85680115,0.4920569,moyen_bafing,iex
fkms.mp4,4,0.8591759,0.559032,0.99797106,0.8591939,0.82479626,moyen_bafing,iex
fkms.mp4,6,0.8859712,0.60240275,1.0,0.89449424,0.32221577,moyen_bafing,iex
fkms.mp4,8,0.9290334,0.5103188,0.99881923,0.8543183,0.0635709,moyen_bafing,iex
fkms.mp4,10,0.8214885,0.5562832,0.9995123,0.94390064,0.7713155,moyen_bafing,iex
fkms.mp4,12,0.77357423,0.49444306,1.0,0.94426787,0.8231304,moyen_bafing,iex
fkms.mp4,14,0.7594672,0.47629133,1.0,0.94528913,0.9428649,moyen_bafing,iex
fkms.mp4,16,0.7009556,0.46226197,0.9988562,0.94384027,0.9059718,moyen_bafing,iex
fkms.mp4,18,0.6686477,0.42226037,1.0,0.96266127,0.9331127,moyen_bafing,iex
fkms.mp4,20,0.67161715,0.4302363,1.0,0.9630588,0.9650672,moyen_bafing,iex
fkms.mp4,22,0.6924276,0.4284353,1.0,0.9596689,0.9686017,moyen_bafing,iex
fkms.mp4,24,0.6719227,0.4144177,1.0,0.96542835,0.9302385,moyen_bafing,iex
fkms.mp4,26,0.66295,0.38997394,1.0,0.9778293,0.6153097,moyen_bafing,iex
fkms.mp4,28,0.5556255,0.42736998,0.9941368,0.94590306,0.49325806,moyen_bafing,iex
fkms.mp4,30,0.6761543,0.39806002,1.0,0.9779646,0.8157521,moyen_bafing,iex
fkms.mp4,32,0.64929295,0.38542038,1.0,0.9930118,0.6512632,moyen_bafing,iex
fkms.mp4,34,0.5278028,0.45087525,0.982559,0.9281362,0.5314169,moyen_bafing,iex
fkms.mp4,36,0.55652535,0.47364405,0.986618,0.92387545,0.59833974,moyen_bafing,iex
fkms.mp4,38,0.5429941,0.46718746,0.99593604,0.93072534,0.7798713,moyen_bafing,iex
fkms.mp4,40,0.5515455,0.4734897,0.98859143,0.9235027,0.7088367,moyen_bafing,iex
fkms.mp4,42,0.5433684,0.47245485,0.9823007,0.94046056,0.65052766,moyen_bafing,iex
fkms.mp4,44,0.55230236,0.46394598,0.9547113,0.9362875,0.9430408,moyen_bafing,iex
fkms.mp4,46,0.49898046,0.45407268,0.8916977,0.9339913,0.77464855,moyen_bafing,iex
fkms.mp4,48,0.29781237,0.44368702,0.8381969,0.9153963,0.9289272,moyen_bafing,iex
fkms.mp4,50,0.21076477,0.41289333,0.75857717,0.94907546,0.53855217,moyen_bafing,iex
fkms.mp4,52,0.14252917,0.30773988,0.4816913,0.8424338,0.26565146,moyen_bafing,iex
fkms.mp4,54,0.0,0.21302295,0.17302817,0.6716589,0.9259361,moyen_bafing,iex
fkms.mp4,56,0.0023501813,0.14281262,0.094380125,0.58518714,0.8373618,moyen_bafing,iex
fkrj.mp4,0,0.47888947,0.6016485,0.63835084,0.81159806,0.9493693,moyen_bafing,dzo
fkrj.mp4,2,0.56117684,0.6296325,0.70855147,0.81124145,0.60954356,moyen_bafing,dzo
fkrj.mp4,4,0.5654231,0.6388677,0.6824517,0.81414866,0.5107704,moyen_bafing,dzo
fkrj.mp4,6,0.5610767,0.6422476,0.68566096,0.8386635,0.6870781,moyen_bafing,dzo
fkrj.mp4,8,0.5637795,0.64529705,0.69531643,0.83277273,0.85692,moyen_bafing,dzo
fkrj.mp4,10,0.5642607,0.6364661,0.7022972,0.8158681,0.8209326,moyen_bafing,dzo
fkrj.mp4,12,0.56290716,0.6344978,0.69859886,0.8162545,0.83096737,moyen_bafing,dzo
fkrj.mp4,14,0.56248814,0.6451295,0.68894124,0.8344592,0.76824576,moyen_bafing,dzo
fkrj.mp4,16,0.5615245,0.64397436,0.6835914,0.8389502,0.6191982,moyen_bafing,dzo
fkrj.mp4,18,0.56743646,0.6450775,0.7106829,0.8358496,0.67499703,moyen_bafing,dzo
fkrj.mp4,20,0.55466604,0.618593,0.66308594,0.8141006,0.049110502,moyen_bafing,dzo
fkrj.mp4,22,0.48103696,0.61899745,0.630633,0.82402015,0.98507136,moyen_bafing,dzo
fkrj.mp4,24,0.44834587,0.5869942,0.5410093,0.8604668,0.9485626,moyen_bafing,dzo
fkrj.mp4,26,0.436175,0.5996593,0.54145956,0.85451084,0.9184403,moyen_bafing,dzo
fkrj.mp4,28,0.4086411,0.62150425,0.53590643,0.85476613,0.92057794,moyen_bafing,dzo
fkrj.mp4,30,0.30266353,0.5998843,0.46489513,0.8381429,0.47222885,moyen_bafing,dzo
fkrj.mp4,32,,,,,,moyen_bafing,dzo
fkrj.mp4,34,,,,,,moyen_bafing,dzo
fkrj.mp4,36,,,,,,moyen_bafing,dzo
fkrj.mp4,38,,,,,,moyen_bafing,dzo
fkrj.mp4,40,,,,,,moyen_bafing,dzo
fkrj.mp4,42,,,,,,moyen_bafing,dzo
fkrj.mp4,44,,,,,,moyen_bafing,dzo
fkrj.mp4,46,0.13503915,0.5696314,0.477008,0.94066274,0.027461085,moyen_bafing,dzo
fkrj.mp4,48,,,,,,moyen_bafing,dzo
fkrj.mp4,50,0.13455012,0.5921037,0.5060593,0.94242936,0.25770494,moyen_bafing,dzo
fkrj.mp4,52,0.29299918,0.6763197,0.69878805,0.9514397,0.8823049,moyen_bafing,dzo
fkrj.mp4,54,0.3359589,0.7242314,0.8078505,0.95191205,0.4112735,moyen_bafing,dzo
fkrj.mp4,56,0.33420616,0.72551847,0.69476247,0.95148516,0.7871885,moyen_bafing,dzo
fkrj.mp4,58,0.43051898,0.7316106,0.73614347,0.95107085,0.099919796,moyen_bafing,dzo
fkwr.mp4,0,0.0018813051,0.6672582,0.09488827,0.89961576,0.37553266,moyen_bafing,ufj
fkxn.mp4,10,0.48879176,0.5947447,0.530042,0.7176359,0.16423805,moyen_bafing,iex
fkxn.mp4,40,0.3498217,0.8462359,0.4416296,0.9380579,0.067504354,moyen_bafing,iex
flav.mp4,0,0.37380067,0.5597142,0.46404225,0.6848259,0.05658282,moyen_bafing,pht
flav.mp4,10,,,,,,moyen_bafing,pht
flhh.avi,1,0.103390485,0.015613109,0.891497,0.84729636,0.020414216,tai,tzn
fljf.mp4,0,0.62347275,0.6657009,0.7245913,0.82783645,0.86015284,moyen_bafing,pgt
fljf.mp4,2,0.5308786,0.6902424,0.62675303,0.85108787,0.95364517,moyen_bafing,pgt
fljf.mp4,4,0.372555,0.68458927,0.4584942,0.87874067,0.4711017,moyen_bafing,pgt
fljf.mp4,6,0.2511463,0.68662626,0.4255809,0.87573975,0.9915637,moyen_bafing,pgt
fljf.mp4,8,0.2169432,0.67890084,0.40840304,0.8783927,0.9969502,moyen_bafing,pgt
fljf.mp4,10,0.16998309,0.68362576,0.35903877,0.88412565,0.98695594,moyen_bafing,pgt
fljf.mp4,12,0.28654057,0.6797331,0.3743062,0.881053,0.9806286,moyen_bafing,pgt
fljf.mp4,14,0.31012928,0.6904966,0.3947238,0.9183121,0.896033,moyen_bafing,pgt
fljf.mp4,16,0.3130272,0.6857307,0.38026634,0.93536997,0.9820913,moyen_bafing,pgt
fljf.mp4,18,0.20922223,0.7165832,0.366171,0.94273496,0.9929739,moyen_bafing,pgt
fljf.mp4,20,0.23802501,0.71984506,0.33371603,0.94948906,0.95901006,moyen_bafing,pgt
fljf.mp4,22,0.067008,0.7589447,0.26373678,0.95148057,0.99162674,moyen_bafing,pgt
fljf.mp4,24,0.0,0.77388954,0.17542109,0.9710372,0.9804105,moyen_bafing,pgt
fljf.mp4,26,0.0,0.77783525,0.12112199,0.9780882,0.89334697,moyen_bafing,pgt
fljf.mp4,28,0.00076626986,0.7775305,0.10654079,0.9792904,0.7940968,moyen_bafing,pgt
fljf.mp4,30,0.0031437688,0.7694082,0.09958224,0.97786343,0.78440857,moyen_bafing,pgt
fljf.mp4,32,0.0,0.7660312,0.08153796,0.98815084,0.88431895,moyen_bafing,pgt
fljf.mp4,34,0.00033489615,0.76361036,0.08154456,0.98989284,0.8861272,moyen_bafing,pgt
fljf.mp4,36,0.0,0.7630332,0.08133724,0.9951332,0.6058866,moyen_bafing,pgt
fljf.mp4,38,0.0,0.7695142,0.07122698,0.9938655,0.044784307,moyen_bafing,pgt
fljf.mp4,40,0.0,0.72007716,0.05978854,0.93425655,0.027415877,moyen_bafing,pgt
flse.mp4,0,0.94695383,0.62701285,0.998236,0.94129837,0.82355535,moyen_bafing,pal
flsg.mp4,0,0.4324191,0.28869423,0.468664,0.36614153,0.10578736,moyen_bafing,iex
flsg.mp4,24,0.4338179,0.28598854,0.4677187,0.36139578,0.0455606,moyen_bafing,iex
flsg.mp4,26,0.4341257,0.28548577,0.4681059,0.36195534,0.059789985,moyen_bafing,iex
flsg.mp4,28,0.43275574,0.28676578,0.46756685,0.3628584,0.053611096,moyen_bafing,iex
flsg.mp4,30,0.43460333,0.28587833,0.46741864,0.3620807,0.05474267,moyen_bafing,iex
flsg.mp4,32,0.43366376,0.28497034,0.46771222,0.36298367,0.07664933,moyen_bafing,iex
flsg.mp4,34,0.43337652,0.2886678,0.46771392,0.36268476,0.046959687,moyen_bafing,iex
flsg.mp4,36,0.4316653,0.28815487,0.46863368,0.3639086,0.07206669,moyen_bafing,iex
flsg.mp4,38,0.79216355,0.28904995,0.84851325,0.4715628,0.05679645,moyen_bafing,iex
flsg.mp4,40,0.43274134,0.28712136,0.46772385,0.3617565,0.092054665,moyen_bafing,iex
flsg.mp4,42,0.4326916,0.28572908,0.46721235,0.3611685,0.090761304,moyen_bafing,iex
flsg.mp4,44,0.43372256,0.28611523,0.46813992,0.36237004,0.07914563,moyen_bafing,iex
flsg.mp4,46,0.43197832,0.2874482,0.46788374,0.3620228,0.084392995,moyen_bafing,iex
flsg.mp4,48,0.43207523,0.2854796,0.46745175,0.36269656,0.096205644,moyen_bafing,iex
flsg.mp4,50,0.43076774,0.28957248,0.4679623,0.36230218,0.07506656,moyen_bafing,iex
flsg.mp4,52,0.43338752,0.28599992,0.46837518,0.3622256,0.0545712,moyen_bafing,iex
flsg.mp4,54,0.432336,0.2878035,0.46785754,0.36456057,0.04985621,moyen_bafing,iex
flum.mp4,0,0.02025669,0.35278925,0.25689682,0.8228514,0.9286451,moyen_bafing,urh
flum.mp4,2,0.018463701,0.35105675,0.21891625,0.8268939,0.979054,moyen_bafing,urh
flum.mp4,4,0.018734217,0.34780675,0.21966615,0.8292786,0.9837463,moyen_bafing,urh
fmlt.mp4,0,0.85321164,0.00074943155,0.99600315,0.21854556,0.07558129,moyen_bafing,pxg
fmlt.mp4,10,0.85283536,0.0018793046,0.9973302,0.21959071,0.17799483,moyen_bafing,pxg
fmlt.mp4,20,0.85421,0.0,0.99620104,0.21902892,0.23124774,moyen_bafing,pxg
fmlt.mp4,30,0.8544007,0.0033067837,0.9954452,0.21703228,0.35289386,moyen_bafing,pxg
fmlt.mp4,40,0.85490847,0.0010482669,0.9943364,0.2173296,0.1540709,moyen_bafing,pxg
fmsg.mp4,0,0.66449267,0.6352956,0.79277974,0.74250185,0.8633762,moyen_bafing,pgt
fmsg.mp4,2,0.6165359,0.62471664,0.7315068,0.74794316,0.66062504,moyen_bafing,pgt
fmsg.mp4,4,0.5607328,0.6165979,0.64453804,0.74983984,0.980398,moyen_bafing,pgt
fmsg.mp4,6,0.5323193,0.6143921,0.62448746,0.7511925,0.91942406,moyen_bafing,pgt
fmsg.mp4,8,0.5297822,0.62091196,0.5880946,0.7420167,0.047067378,moyen_bafing,pgt
fmsg.mp4,10,0.54458094,0.60883176,0.58472204,0.75865436,0.3391767,moyen_bafing,pgt
fmsg.mp4,12,0.53338516,0.61441505,0.5782586,0.7617678,0.71759486,moyen_bafing,pgt
fmsg.mp4,16,,,,,,moyen_bafing,pgt
fmsg.mp4,18,0.34901777,0.6572914,0.45653054,0.8323981,0.95271057,moyen_bafing,pgt
fmsg.mp4,20,0.35171738,0.6479243,0.4574385,0.82999444,0.8751508,moyen_bafing,pgt
fmsg.mp4,22,0.17528924,0.6294728,0.38169408,0.827067,0.9933142,moyen_bafing,pgt
fmsg.mp4,24,0.17361876,0.6229297,0.34167337,0.830521,0.99491864,moyen_bafing,pgt
fmsg.mp4,26,0.17598149,0.6042622,0.33456558,0.8251984,0.99594736,moyen_bafing,pgt
fmsg.mp4,28,0.18281892,0.6110492,0.33768344,0.82530046,0.9938605,moyen_bafing,pgt
fmsg.mp4,30,0.13558725,0.61250025,0.31954467,0.82095563,0.9965683,moyen_bafing,pgt
fmsg.mp4,32,0.009722926,0.5784779,0.18796194,0.7780443,0.9906589,moyen_bafing,pgt
fnlz.mp4,0,0.8035744,0.52531904,0.95200264,0.6639687,0.582878,moyen_bafing,pht
foef.mp4,0,0.63828593,0.0,0.8598143,0.78187346,0.49404404,moyen_bafing,iex
foef.mp4,2,0.31693465,0.22977456,0.7214322,1.0,0.697249,moyen_bafing,iex
fofv.mp4,0,0.6405879,0.46457344,0.8485737,0.78795624,0.815572,moyen_bafing,gkc
fomp.avi,10,0.23527005,0.07018018,1.0,0.9277793,0.023866493,tai,stt
fomp.avi,12,0.23590413,0.07053959,1.0,0.9275089,0.023519294,tai,stt
fomp.avi,14,0.23648918,0.07019025,1.0,0.92798555,0.023569215,tai,stt
fomp.avi,16,0.23760477,0.07063255,1.0,0.9274411,0.023460478,tai,stt
fomp.avi,18,0.23842475,0.07051432,1.0,0.9275053,0.02393999,tai,stt
fomp.avi,20,0.24234653,0.13315395,1.0,0.99858725,0.02373883,tai,stt
fomp.avi,22,0.24204335,0.13267285,1.0,0.9988447,0.023897309,tai,stt
fomp.avi,24,0.24084395,0.07153705,1.0,0.9264679,0.02420307,tai,stt
fomp.avi,26,0.24504948,0.1327779,1.0,0.9991965,0.023919057,tai,stt
fomp.avi,28,0.23558453,0.1952891,1.0,1.0,0.024064891,tai,stt
fomp.avi,30,0.23647824,0.19454625,1.0,1.0,0.02398759,tai,stt
fomp.avi,32,0.24580705,0.13189599,1.0,1.0,0.023901252,tai,stt
fomp.avi,34,0.23825884,0.19532675,1.0,1.0,0.024632493,tai,stt
fomp.avi,36,0.24557015,0.06548637,1.0,0.93391645,0.026409207,tai,stt
fomp.avi,38,0.24740958,0.065516025,1.0,0.93374133,0.026235035,tai,stt
foof.mp4,0,0.9714732,0.5287369,1.0,0.63100326,0.13482028,moyen_bafing,hzy
fook.mp4,0,0.2717875,0.51994634,0.59466934,0.91533583,0.83888227,moyen_bafing,vzk
fosz.mp4,0,0.6070755,0.394265,0.67800486,0.55547416,0.94964904,moyen_bafing,omr
fosz.mp4,2,0.69082487,0.39512682,0.7687872,0.5127032,0.7164596,moyen_bafing,omr
fpab.mp4,0,0.69630706,0.13235494,0.9799493,0.46737072,0.6179625,moyen_bafing,gbn
fpab.mp4,10,0.28516254,0.32616553,0.35404107,0.4356832,0.018761508,moyen_bafing,gbn
fpab.mp4,20,0.07716881,0.20601606,0.1450324,0.34184527,0.14780913,moyen_bafing,gbn
fpab.mp4,40,0.28424275,0.32782298,0.35540974,0.43482032,0.0155076375,moyen_bafing,gbn
fpsn.mp4,0,0.3404168,0.7440202,0.4669221,0.9349322,0.8922651,moyen_bafing,stq
fpsn.mp4,2,0.24213763,0.7447541,0.30699992,0.932585,0.8783481,moyen_bafing,stq
fpsn.mp4,4,0.100918114,0.73374826,0.27710363,0.9489077,0.9951635,moyen_bafing,stq
fpsn.mp4,6,0.09597705,0.7351142,0.27809018,0.9496586,0.9939485,moyen_bafing,stq
fpsn.mp4,8,0.10189376,0.7423576,0.27791747,0.9512223,0.99700725,moyen_bafing,stq
fpsn.mp4,10,0.10226896,0.73268765,0.27689165,0.9495208,0.995391,moyen_bafing,stq
fpsn.mp4,12,0.011857152,0.7559482,0.23334666,0.9422521,0.9801111,moyen_bafing,stq
fpuy.mp4,0,0.5840195,0.6646017,0.70100135,0.83290917,0.80271196,moyen_bafing,eoc
fpuy.mp4,10,0.78616923,0.68124574,1.0,1.0,0.0530267,moyen_bafing,eoc
fpuy.mp4,30,0.78894436,0.6872592,1.0,0.99904644,0.061640523,moyen_bafing,eoc
fpuy.mp4,40,0.78571653,0.6862542,1.0,0.99988556,0.072159216,moyen_bafing,eoc
fpuy.mp4,50,0.7873113,0.68552625,1.0,1.0,0.07835684,moyen_bafing,eoc
fqbn.mp4,0,0.023799717,0.62268096,0.19074087,0.8285707,0.9568295,moyen_bafing,ukh
fqbn.mp4,10,,,,,,moyen_bafing,ukh
fqbn.mp4,20,,,,,,moyen_bafing,ukh
fqef.mp4,0,0.31195426,0.34011722,0.43856,0.6197634,0.14939202,moyen_bafing,fat
fqef.mp4,10,0.3094165,0.34776378,0.43830803,0.61161494,0.12366878,moyen_bafing,fat
fqef.mp4,20,0.28091305,0.2952584,0.4542169,0.694273,0.12336339,moyen_bafing,fat
fqef.mp4,30,0.26911747,0.29888594,0.45404324,0.6831604,0.22915363,moyen_bafing,fat
fqef.mp4,40,0.27274978,0.2958749,0.45599678,0.68431604,0.15267631,moyen_bafing,fat
fqef.mp4,50,0.31724715,0.29806775,0.44348687,0.5712081,0.10976675,moyen_bafing,fat
fqjl.mp4,0,,,,,,moyen_bafing,eoc
fqkh.mp4,0,0.50206405,0.72112536,0.64818573,0.9217745,0.026194422,moyen_bafing,stq
fqkh.mp4,10,,,,,,moyen_bafing,stq
fqkh.mp4,20,0.49324688,0.6978072,0.6339691,0.9259634,0.056211717,moyen_bafing,stq
fqkq.avi,0,0.65608436,0.7083863,0.7700217,0.8099957,0.02131938,tai,laf
fqkq.avi,2,,,,,,tai,laf
fqob.mp4,0,,,,,,moyen_bafing,fat
fqvl.mp4,50,0.0,0.2694863,0.16937922,0.87012506,0.063718006,moyen_bafing,fat
frde.mp4,0,0.1615287,0.54861385,0.32215568,0.73170507,0.9371745,moyen_bafing,iys
frgb.mp4,0,0.28792515,0.33287054,0.44138265,0.80906224,0.96284014,moyen_bafing,urh
frgb.mp4,2,0.4515288,0.3561684,0.6278795,0.75588846,0.9618456,moyen_bafing,urh
frgb.mp4,4,0.48689964,0.37513405,0.61615336,0.7481711,0.85194814,moyen_bafing,urh
frgb.mp4,6,0.48064655,0.3712366,0.6164847,0.7428943,0.9396199,moyen_bafing,urh
frgb.mp4,8,0.4893065,0.37881827,0.62230754,0.7478521,0.81471086,moyen_bafing,urh
frgb.mp4,10,0.5011674,0.27079654,0.65414613,0.75032437,0.8443957,moyen_bafing,urh
frgb.mp4,12,0.6232203,0.34407562,0.7254567,0.62164456,0.45221055,moyen_bafing,urh
frgb.mp4,14,0.9029727,0.6828619,1.0,0.82166713,0.019176325,moyen_bafing,urh
frgb.mp4,16,0.91124505,0.6397264,0.99696016,0.81178474,0.015154695,moyen_bafing,urh
frnt.mp4,14,0.38257203,0.50189006,0.45806992,0.6244981,0.65339154,moyen_bafing,iex
frnt.mp4,16,0.40680867,0.5187208,0.46406153,0.6271602,0.45332417,moyen_bafing,iex
frnt.mp4,18,0.3990044,0.5128711,0.45406064,0.62726235,0.82786274,moyen_bafing,iex
frnt.mp4,20,0.45612285,0.55632716,0.5091432,0.6706152,0.41039222,moyen_bafing,iex
frnt.mp4,22,0.5190711,0.5933757,0.56390077,0.66577566,0.27741215,moyen_bafing,iex
frnt.mp4,24,,,,,,moyen_bafing,iex
frnt.mp4,26,0.5216116,0.5950127,0.5630324,0.6661717,0.2655978,moyen_bafing,iex
frnt.mp4,28,0.5041553,0.57949287,0.5494642,0.66978806,0.9080647,moyen_bafing,iex
frnt.mp4,30,0.5078412,0.5810954,0.5428637,0.6638801,0.5608884,moyen_bafing,iex
frnt.mp4,32,,,,,,moyen_bafing,iex
frnt.mp4,34,,,,,,moyen_bafing,iex
frnt.mp4,36,,,,,,moyen_bafing,iex
frnt.mp4,38,0.0,0.34802672,0.16982543,0.91126525,0.9762583,moyen_bafing,iex
frnt.mp4,40,0.16815633,0.40296775,0.3382938,0.8922391,0.9887704,moyen_bafing,iex
frnt.mp4,42,0.28322414,0.47868592,0.42191386,0.8825048,0.99608034,moyen_bafing,iex
frnt.mp4,44,0.3979395,0.52830535,0.49500382,0.8161711,0.9882261,moyen_bafing,iex
frnt.mp4,46,0.40503234,0.51241404,0.4992399,0.8021378,0.9301188,moyen_bafing,iex
frnt.mp4,48,0.40667957,0.5047047,0.50393033,0.76331896,0.98163944,moyen_bafing,iex
frnt.mp4,50,0.4376779,0.5032838,0.5124777,0.73846537,0.99048615,moyen_bafing,iex
frnt.mp4,52,0.46481922,0.49376595,0.5291822,0.713673,0.9812749,moyen_bafing,iex
frnt.mp4,54,0.45609772,0.4870385,0.5297994,0.7204617,0.9430636,moyen_bafing,iex
frnt.mp4,56,0.4576587,0.48332027,0.52765304,0.7227309,0.9625177,moyen_bafing,iex
frnt.mp4,58,0.4572261,0.47171047,0.52651167,0.72310996,0.96110433,moyen_bafing,iex
frtf.mp4,0,0.064560086,0.5645961,0.20929444,0.68668795,0.9571016,moyen_bafing,fej
frtf.mp4,2,0.14568985,0.52577823,0.26011544,0.6794014,0.8913709,moyen_bafing,fej
frtf.mp4,4,0.142452,0.5390063,0.23689474,0.6816481,0.98321337,moyen_bafing,fej
frtf.mp4,6,0.24574126,0.49590147,0.35863754,0.6549239,0.9784777,moyen_bafing,fej
frtf.mp4,8,0.36598384,0.48418048,0.44260436,0.5939109,0.97236276,moyen_bafing,fej
frtf.mp4,10,0.509358,0.4506994,0.6309119,0.55344003,0.8632966,moyen_bafing,fej
frtf.mp4,12,0.6730815,0.4060871,0.76013875,0.5227715,0.940174,moyen_bafing,fej
frtf.mp4,14,0.78681284,0.38433838,0.9016652,0.49660468,0.7235703,moyen_bafing,fej
frti.avi,0,0.1939373,0.3193475,0.9244486,1.0,0.12557398,tai,cbl
frti.avi,2,0.1931195,0.32304665,0.92118967,1.0,0.052616134,tai,cbl
frti.avi,4,0.64179575,0.7758462,0.9954602,0.98262984,0.013042717,tai,cbl
frvj.mp4,0,0.606762,0.4810058,0.7202216,0.60282147,0.95211995,moyen_bafing,iys
frvj.mp4,2,0.58616877,0.4657904,0.7072803,0.60723376,0.8301926,moyen_bafing,iys
frvj.mp4,4,0.45937958,0.41667613,0.58533084,0.58884436,0.9941963,moyen_bafing,iys
frvj.mp4,6,0.3163823,0.42139566,0.44338813,0.5489116,0.9353249,moyen_bafing,iys
frvj.mp4,8,0.23787896,0.40552375,0.34788188,0.5396614,0.95823246,moyen_bafing,iys
frvj.mp4,10,0.15770435,0.38955596,0.28916666,0.5322247,0.97181267,moyen_bafing,iys
frvj.mp4,12,0.050711565,0.37544245,0.16212606,0.51193047,0.3767125,moyen_bafing,iys
frvj.mp4,14,,,,,,moyen_bafing,iys
fsim.mp4,0,0.6746131,0.41388696,0.87497497,0.8175242,0.23724253,moyen_bafing,fat
fsim.mp4,2,0.67158306,0.43743223,0.882891,0.83888364,0.37509143,moyen_bafing,fat
fsim.mp4,4,0.7333148,0.39679426,0.9440301,0.8572614,0.3043013,moyen_bafing,fat
fsim.mp4,6,0.59014815,0.4989584,0.80426806,0.8102744,0.9223607,moyen_bafing,fat
fsim.mp4,8,0.46270555,0.50564224,0.62742925,0.86797696,0.7120321,moyen_bafing,fat
fssj.mp4,0,0.21301223,0.45923087,0.28244925,0.57462627,0.99644494,moyen_bafing,akf
fssj.mp4,2,0.32667,0.42767513,0.38950986,0.53433734,0.9789967,moyen_bafing,akf
fssj.mp4,4,0.27139387,0.48724645,0.29113588,0.5180679,0.017493093,moyen_bafing,akf
fssj.mp4,6,0.6619456,0.38837773,0.7517813,0.47393182,0.95373,moyen_bafing,akf
fssj.mp4,8,0.8764062,0.36419207,0.9656251,0.45724583,0.980901,moyen_bafing,akf
ftsb.mp4,0,0.2324304,0.18970653,0.6736054,0.8067478,0.8424388,moyen_bafing,pht
ftsb.mp4,2,0.65790296,0.24996099,1.0,0.7657229,0.92844975,moyen_bafing,pht
ftsf.mp4,0,0.6882434,0.61078936,0.76198584,0.74832654,0.9909676,moyen_bafing,nli
ftsf.mp4,2,0.6095167,0.62649274,0.71695083,0.74336004,0.91749954,moyen_bafing,nli
ftsf.mp4,12,0.8230942,0.6211543,0.8997466,0.7397515,0.9315239,moyen_bafing,nli
ftsf.mp4,14,0.76047593,0.6313123,0.84932846,0.7459595,0.96823233,moyen_bafing,nli
ftsf.mp4,16,0.69762784,0.6389354,0.78907925,0.7530867,0.9486518,moyen_bafing,nli
ftsf.mp4,18,0.6428174,0.6426135,0.73439056,0.76377374,0.98253757,moyen_bafing,nli
ftsf.mp4,20,0.5884523,0.6587076,0.67183787,0.7746412,0.97219247,moyen_bafing,nli
ftsf.mp4,22,0.57292855,0.6694111,0.648009,0.77714753,0.9786036,moyen_bafing,nli
ftsf.mp4,24,0.53326595,0.6720331,0.6178077,0.77796257,0.9834216,moyen_bafing,nli
ftsf.mp4,26,0.48300037,0.67228144,0.55416125,0.78285253,0.9690241,moyen_bafing,nli
ftsf.mp4,28,0.432292,0.6815652,0.4921215,0.80344456,0.92807734,moyen_bafing,nli
ftsf.mp4,30,0.37271503,0.70692897,0.43733847,0.80159456,0.61994296,moyen_bafing,nli
ftsf.mp4,32,0.35171792,0.6967227,0.4123612,0.797504,0.033925015,moyen_bafing,nli
ftxr.mp4,0,0.0,0.6299815,0.056321822,0.87659943,0.05117383,moyen_bafing,tre
fuke.mp4,0,0.75052655,0.77828324,0.8362667,0.9283759,0.021282203,moyen_bafing,stq
fuke.mp4,10,,,,,,moyen_bafing,stq
fuke.mp4,20,,,,,,moyen_bafing,stq
fuke.mp4,30,0.7500751,0.776877,0.8376741,0.9271265,0.021210708,moyen_bafing,stq
fuke.mp4,40,,,,,,moyen_bafing,stq
fuke.mp4,50,0.9224577,0.567371,1.0,0.6735882,0.010477441,moyen_bafing,stq
fuln.mp4,0,,,,,,moyen_bafing,gkc
fune.mp4,0,0.94122535,0.36284462,0.9997464,0.53672105,0.09283124,moyen_bafing,vzk
fuph.mp4,0,0.83144915,0.5387076,0.9967711,0.76742285,0.9624528,moyen_bafing,sto
fuph.mp4,10,0.7176986,0.56310356,0.82439435,0.86737615,0.028056296,moyen_bafing,sto
fuph.mp4,20,0.7514043,0.50331974,0.83585495,0.84103835,0.81722707,moyen_bafing,sto
furv.avi,0,0.65193796,0.48437625,0.8862643,0.7679738,0.54561394,tai,cbl
furv.avi,2,0.69324726,0.48154902,0.95294523,0.7765304,0.5049471,tai,cbl
furv.avi,4,0.041641295,0.46837217,0.8421286,0.92062855,0.06975834,tai,cbl
fuvh.mp4,0,0.7249953,0.5353738,0.8031863,0.68140197,0.07765991,moyen_bafing,eqg
fuze.mp4,0,0.40433913,0.31769663,0.4819945,0.452757,0.014845213,moyen_bafing,yaz
fuze.mp4,2,0.40409562,0.31923717,0.4784598,0.4536182,0.01722204,moyen_bafing,yaz
fuze.mp4,4,0.40429276,0.31758994,0.47953948,0.45277405,0.02249436,moyen_bafing,yaz
fuze.mp4,6,0.40463418,0.32163173,0.483967,0.45124257,0.024574967,moyen_bafing,yaz
fuze.mp4,8,0.40370613,0.32004192,0.48260656,0.45209396,0.01234189,moyen_bafing,yaz
