video_id,time,distance
etud.avi,19,5.3439436
etud.avi,21,6.1396513
etud.avi,23,6.108224
etud.avi,25,5.8832483
etud.avi,27,5.675966
etud.avi,29,5.6123385
etud.avi,31,5.1632757
etud.avi,33,5.0359397
etud.avi,35,4.8662915
etud.avi,37,4.8493176
etud.avi,39,4.9425917
etud.avi,41,5.003644
etud.avi,43,4.693579
etud.avi,45,4.7438097
etud.avi,47,4.7352943
etud.avi,49,4.9895782
etud.avi,51,4.720673
etud.avi,53,4.530018
etud.avi,55,4.705848
etud.avi,57,5.0137177
etud.avi,59,5.341364
eufr.mp4,0,1.2651453
euoo.avi,0,8.045132
euoo.avi,2,8.006939
euoo.avi,4,8.110026
euoo.avi,6,8.438004
euoo.avi,8,8.196105
euoo.avi,10,8.050317
euoo.avi,12,8.129935
euoo.avi,14,8.817755
eupl.avi,0,8.603626
eupl.avi,2,8.24148
eupl.avi,4,8.46347
eupl.avi,6,9.01994
eupl.avi,8,9.583719
eupl.avi,10,9.881844
euvu.mp4,0,3.153548
euzg.mp4,10,14.13296
evpa.avi,11,5.7203817
evpa.avi,13,5.626773
evpa.avi,15,5.285669
evpa.avi,17,5.2602844
evpa.avi,19,5.548607
evpa.avi,21,5.162451
evpa.avi,23,5.0166297
evpa.avi,25,4.889757
evpa.avi,27,4.8680305
evpa.avi,29,4.8576355
evpa.avi,31,5.0820923
evpa.avi,33,4.586672
evpa.avi,35,4.2191706
evpa.avi,37,4.1768446
evpa.avi,39,3.1209908
evpa.avi,41,2.4133406
evpa.avi,43,1.9068359
evpa.avi,45,1.6845386
evpa.avi,47,1.5808654
evpa.avi,49,1.3309503
ewbs.mp4,2,10.28885
ewbs.mp4,4,10.901546
ewbs.mp4,6,14.67895
ewbs.mp4,8,11.84713
ewbs.mp4,10,11.844851
ewbs.mp4,12,10.939921
ewbs.mp4,14,10.760081
ewbs.mp4,16,10.358417
ewbs.mp4,36,15.042232
ewbs.mp4,38,15.66505
ewbs.mp4,40,15.902433
ewbs.mp4,42,15.835289
ewbs.mp4,44,15.947886
ewbs.mp4,46,16.002277
ewbs.mp4,48,15.983188
ewbs.mp4,50,15.501415
ewbs.mp4,52,15.680506
ewbs.mp4,54,15.819351
ewye.avi,1,5.655647
ewye.avi,3,6.2362266
ewye.avi,5,5.372176
ewye.avi,7,5.2290163
exmb.mp4,0,5.540365
exmb.mp4,2,5.4830465
exmb.mp4,4,5.327026
exmb.mp4,6,5.067322
exmb.mp4,8,4.182885
exmb.mp4,10,3.4533591
exmb.mp4,12,2.7497575
exmb.mp4,14,2.8604674
eylp.mp4,0,4.087646
eylp.mp4,2,3.2959146
eylp.mp4,4,2.6648676
eysa.avi,0,8.438835
eysa.avi,2,8.748917
eysa.avi,4,8.61235
eysa.avi,6,8.943213
eysa.avi,8,9.160862
eysa.avi,10,8.833637
ezou.avi,1,2.443295
ezou.avi,3,1.9852495
ezou.avi,5,1.9057086
faew.mp4,28,6.5982056
faew.mp4,30,6.7162604
faew.mp4,32,6.630214
faew.mp4,34,6.7258177
faew.mp4,36,6.675056
faew.mp4,38,6.747864
faew.mp4,40,6.7737117
faew.mp4,42,6.7662277
faew.mp4,44,6.7488127
faew.mp4,46,6.714767
faew.mp4,48,6.708135
faew.mp4,50,6.756931
faew.mp4,52,6.667902
fbjx.avi,0,6.76009
fbjx.avi,2,7.739164
fbjx.avi,4,8.219662
fbjx.avi,6,8.378833
fbjx.avi,8,8.616064
fbjx.avi,10,8.664974
fbjx.avi,12,8.810864
fbjx.avi,14,8.796519
fbjx.avi,16,8.970844
fbjx.avi,18,8.916024
fbjx.avi,20,8.975613
fbjx.avi,22,8.868474
fbjx.avi,24,8.855294
fbjx.avi,26,9.015398
fbjx.avi,28,9.0462265
fbjx.avi,30,8.917118
fbjx.avi,32,8.71904
fbjx.avi,34,8.667637
fbjx.avi,36,8.9985
fbjx.avi,38,9.060141
fbjx.avi,40,8.65644
fbjx.avi,42,8.089383
fbjx.avi,44,8.1094675
fbjx.avi,46,8.085857
fbjx.avi,48,8.141218
fbjx.avi,50,8.107946
fbjx.avi,52,8.142988
fbjx.avi,54,8.15999
fbjx.avi,56,8.139899
fbjx.avi,58,8.234539
fccy.avi,0,6.0933914
fccy.avi,2,6.0058355
fccy.avi,4,5.7443905
fccy.avi,6,5.5411644
fccy.avi,8,5.6139984
fctv.mp4,0,1.7593699
fcvs.mp4,0,1.5136198
fcvs.mp4,8,1.6452183
fcyl.mp4,0,7.0769806
fcyl.mp4,2,5.977214
fcyl.mp4,4,5.0900097
fcyl.mp4,6,4.522703
fcyl.mp4,8,4.2503433
fcyl.mp4,10,4.2521954
fcyl.mp4,12,4.7868032
fcyl.mp4,14,5.5271163
fdat.avi,1,5.2080607
fdat.avi,3,5.9455223
fdat.avi,5,5.674169
fdat.avi,9,6.3339577
fdat.avi,11,7.1090603
fdat.avi,13,7.20865
fdat.avi,37,5.7182007
fdat.avi,39,5.720232
fdat.avi,41,5.5241194
fdat.avi,43,6.613956
fdat.avi,45,6.490188
fdat.avi,47,6.9816813
fdat.avi,49,6.840575
fdat.avi,51,6.7928042
fdat.avi,53,6.904237
fdat.avi,55,6.211547
fdat.avi,57,5.7370462
fdat.avi,59,6.331916
fdcs.mp4,0,2.3553414
fdcs.mp4,2,3.3156238
fdcs.mp4,4,4.878503
fdcs.mp4,6,7.8425884
fdcs.mp4,8,9.863261
fdid.mp4,0,6.230968
fdid.mp4,2,5.879195
fdid.mp4,4,5.8998938
fdid.mp4,6,5.9319477
fdid.mp4,8,5.8829565
fdid.mp4,10,5.8415947
fdid.mp4,12,5.704808
fdid.mp4,14,5.781202
fdid.mp4,16,5.906589
fdid.mp4,18,5.525586
fdid.mp4,20,5.2437916
fdid.mp4,22,4.2946806
fdid.mp4,24,3.2441487
fdid.mp4,26,2.928534
fdid.mp4,28,2.239115
fdid.mp4,30,1.924829
fdid.mp4,32,1.4799536
fdid.mp4,34,1.3562115
fdqa.avi,2,5.7508726
fdqa.avi,4,6.7845263
fdwg.mp4,0,9.777243
fefh.mp4,0,5.915777
fefh.mp4,2,7.2032123
fefh.mp4,4,8.1033325
fefh.mp4,6,8.993036
ffmc.mp4,0,2.486541
fgba.mp4,0,6.352931
fgba.mp4,2,6.35691
fgba.mp4,4,6.1928015
fgba.mp4,6,6.1673393
fgba.mp4,8,6.3748198
fgba.mp4,10,6.5335617
fgba.mp4,12,7.1309047
fgba.mp4,14,7.3600154
fgba.mp4,16,8.356689
fgqa.avi,10,8.633631
fgqa.avi,12,8.719814
fgqa.avi,14,8.403681
fhck.mp4,0,1.919672
fhck.mp4,2,2.1221957
fhck.mp4,4,2.8962078
fhck.mp4,6,3.5633922
fhck.mp4,8,4.474847
fhck.mp4,10,5.5648403
fhck.mp4,12,7.0731335
fhck.mp4,14,8.466494
fhck.mp4,16,9.706417
fhck.mp4,18,9.722624
fhck.mp4,20,7.3659873
fhck.mp4,22,4.353604
fhck.mp4,24,4.1250973
fhck.mp4,26,3.8257244
fhck.mp4,28,4.569306
fhck.mp4,30,5.753124
fhck.mp4,32,7.0502887
fhck.mp4,34,8.99061
fhck.mp4,36,10.504063
fhhq.mp4,0,4.589632
fhhq.mp4,10,5.680809
fhhq.mp4,20,5.477934
fhhq.mp4,30,5.570225
fhhq.mp4,40,5.3090467
fhhq.mp4,50,5.5532675
fjjb.mp4,0,2.2157247
fjjb.mp4,2,2.1956325
fjjb.mp4,4,2.3671012
fjnu.avi,2,6.016754
fjnu.avi,4,5.9669304
fjnu.avi,6,6.0220537
fjnu.avi,8,6.0883613
fjnu.avi,10,6.0296187
fjxz.mp4,0,5.961172
fjxz.mp4,2,5.68122
fjxz.mp4,4,6.621064
fkas.avi,15,7.8262005
fkas.avi,17,7.6575108
fkas.avi,19,7.204162
fkas.avi,21,6.6369934
fkas.avi,23,5.3210497
fkas.avi,25,3.943583
fkas.avi,27,2.513729
fkas.avi,29,2.1721108
fkas.avi,31,1.824897
fkas.avi,33,1.753582
fkas.avi,35,1.809896
flda.mp4,0,2.375332
fldi.mp4,0,7.4690046
fldi.mp4,10,12.063564
fldi.mp4,20,12.189529
fldi.mp4,30,11.58777
fldi.mp4,40,11.552032
fldi.mp4,50,11.089056
flva.mp4,0,6.76786
flva.mp4,2,9.810936
flva.mp4,4,11.767394
fmws.mp4,50,15.951731
fmwt.mp4,0,11.643599
fmwt.mp4,2,12.5586605
fmwt.mp4,4,13.694305
fncn.mp4,0,13.552738
fncn.mp4,10,12.946255
fncn.mp4,20,13.413894
fncn.mp4,30,14.01723
fncn.mp4,40,13.478774
foqe.mp4,12,2.4964733
foqe.mp4,14,2.6360207
foqe.mp4,16,2.615117
foqe.mp4,18,2.650164
foqe.mp4,20,2.5914364
foqe.mp4,22,2.5906444
foqe.mp4,24,2.5888135
foqe.mp4,26,2.6759772
foqe.mp4,28,2.667607
foqe.mp4,30,2.8112826
foqe.mp4,32,2.5274184
foqe.mp4,34,2.7758644
foqe.mp4,36,2.9248786
foqe.mp4,38,2.932397
foqe.mp4,40,3.1306763
foqe.mp4,42,3.417923
foqe.mp4,44,3.4253376
foqe.mp4,46,3.4960022
foqe.mp4,48,3.179111
foqe.mp4,50,2.7434309
fphm.mp4,0,3.7384267
fphm.mp4,2,4.630973
fphm.mp4,4,6.2594886
fphm.mp4,6,7.4237947
fphm.mp4,8,7.907422
fphm.mp4,14,10.160324
fpmp.avi,0,5.744443
fpmp.avi,2,5.999122
fpmp.avi,19,7.8939033
fpmp.avi,21,7.6736593
fpmp.avi,23,7.658409
fpmp.avi,25,7.8413024
fpmp.avi,27,7.2642093
fpmp.avi,29,6.746952
fpol.avi,9,1.6629095
fpol.avi,56,4.4315314
fpol.avi,58,4.5342584
fqvu.mp4,0,6.8926315
fraj.mp4,0,3.2166624
frsr.mp4,0,10.646394
fsfw.mp4,0,1.9502797
fsfw.mp4,2,1.8805908
fsfw.mp4,4,1.9487028
fsfw.mp4,6,2.0721416
fsfw.mp4,8,1.9772996
fsfw.mp4,10,1.9569277
fsfw.mp4,12,1.9260005
fsfw.mp4,14,1.8843602
fsfw.mp4,16,1.9324601
fsfw.mp4,18,1.9978139
fsfw.mp4,20,1.952589
fsfw.mp4,22,2.0281425
fsfw.mp4,24,2.1654794
fsfw.mp4,26,1.9974966
fsfw.mp4,28,2.115776
fsfw.mp4,30,2.0618243
fsfw.mp4,32,1.9898142
fsfw.mp4,34,1.9885186
fsfw.mp4,36,2.163549
fsfw.mp4,38,2.0428157
fsfw.mp4,40,1.9849331
fsfw.mp4,42,2.0038579
fsfw.mp4,44,2.0591536
fsfw.mp4,46,2.0916624
fsfw.mp4,48,2.0577445
fsfw.mp4,50,1.8830376
fsfw.mp4,52,1.8896626
fsfw.mp4,54,1.8342503
fsfw.mp4,56,1.6280707
fsfw.mp4,58,1.6933615
fskv.mp4,0,6.3391943
fskv.mp4,2,7.429872
fskv.mp4,4,8.559856
fskv.mp4,24,12.474724
fskv.mp4,26,12.820137
fskv.mp4,28,12.557086
fskv.mp4,30,12.673221
fslx.mp4,0,9.442149
fsto.mp4,0,2.718681
ftfe.avi,1,1.7356038
ftfe.avi,27,2.2458642
ftfe.avi,29,2.5584884
ftho.mp4,0,11.132179
ftho.mp4,30,11.155677
ftho.mp4,40,17.277508
ftho.mp4,50,16.85153
ftqd.mp4,0,10.6507435
ftqd.mp4,10,15.686064
ftxm.mp4,0,4.222606
ftxm.mp4,2,4.4161706
ftxm.mp4,4,4.3579874
ftxm.mp4,6,4.3486166
ftxm.mp4,8,4.0450387
ftxm.mp4,10,3.8299303
fujv.avi,0,6.125449
fujv.avi,2,6.319984
fujv.avi,4,6.7898893
fujv.avi,6,6.6923504
fujv.avi,8,7.1135464
fujv.avi,10,7.172901
fujv.avi,12,7.4023623
fujv.avi,14,6.729717
fuua.mp4,0,2.363379
fuuq.avi,1,3.1199052
fuuq.avi,3,2.5811033
fuuq.avi,5,2.5509248
fuuq.avi,7,2.5661988
fvje.mp4,0,3.5508933
fvje.mp4,2,3.4707694
fvje.mp4,4,3.261119
fvje.mp4,6,2.9538686
fvje.mp4,8,3.0631416
fvla.mp4,0,4.4555464
fvla.mp4,10,3.069642
fvla.mp4,30,3.2870684
fvla.mp4,40,2.4570837
fwia.mp4,0,1.8410661
fwia.mp4,2,3.6910017
fwia.mp4,4,5.072013
fwlo.mp4,0,3.3191202
fwlo.mp4,2,3.1115284
fwlo.mp4,4,3.5087345
fwlo.mp4,6,4.3639975
fwlo.mp4,8,5.3159647
fwlo.mp4,10,5.798557
fwlo.mp4,12,6.199671
fwlo.mp4,14,6.7694755
fwlo.mp4,16,7.253156
fwlo.mp4,18,7.397998
fwlo.mp4,20,8.281158
fwlo.mp4,22,9.324875
fwlo.mp4,24,9.816273
fwlo.mp4,26,9.988105
fwlo.mp4,28,10.391411
fwlo.mp4,30,10.208084
fwlo.mp4,32,9.333572
fwlo.mp4,34,9.047632
fwlo.mp4,36,9.613024
fwlo.mp4,38,10.486874
fwlo.mp4,40,10.774113
fwlo.mp4,42,10.759982
fwlo.mp4,44,10.788222
fwlo.mp4,46,10.42397
fwlo.mp4,48,10.548604
fwlo.mp4,50,10.595005
fwlo.mp4,52,11.105697
fwtr.mp4,0,3.6912494
fxal.mp4,0,5.51215
fxal.mp4,2,6.781394
fxal.mp4,4,7.286737
fxal.mp4,6,8.120221
fxal.mp4,8,8.70899
fxal.mp4,10,8.55974
fxal.mp4,12,8.565926
fxal.mp4,14,8.600487
fxal.mp4,16,8.365668
fxal.mp4,18,8.633383
fxal.mp4,20,9.478109
fxal.mp4,22,10.561287
fxal.mp4,24,11.0584545
fxal.mp4,26,11.402679
fxal.mp4,28,11.51736
fxal.mp4,30,11.537754
fxal.mp4,32,11.869946
fxds.mp4,34,5.6057773
fxds.mp4,36,6.2190037
fxds.mp4,38,6.878583
fxds.mp4,40,6.9370728
fxds.mp4,42,7.0559072
fxds.mp4,44,7.0995784
fxds.mp4,46,6.8905106
fxds.mp4,48,6.860461
fxds.mp4,50,6.8468246
fxds.mp4,52,6.8961744
fxds.mp4,54,6.8685336
fxds.mp4,56,6.8974814
fxds.mp4,58,6.7462196
fxkt.mp4,0,2.518917
fxkt.mp4,2,4.9765196
fxkt.mp4,4,5.996252
fxrm.avi,0,6.7309675
fxrm.avi,2,6.1899815
fxrm.avi,4,6.676384
fxrm.avi,6,6.8016257
fxyo.mp4,0,4.823287
fydt.mp4,0,5.624052
fydt.mp4,2,5.6768107
fydt.mp4,4,5.541681
fydt.mp4,6,5.3730793
fydt.mp4,8,5.255733
fydt.mp4,10,5.180807
fydt.mp4,12,5.132511
fydt.mp4,14,4.983014
fyfo.mp4,0,2.9723606
fyfo.mp4,2,2.681363
fyfo.mp4,4,2.6017752
fyfo.mp4,6,2.6383185
fzee.mp4,0,4.720977
fzee.mp4,36,5.8859186
fzee.mp4,38,6.0425677
fzee.mp4,40,6.7710567
fzee.mp4,42,6.3849564
fzee.mp4,44,6.066351
fzee.mp4,46,5.894981
fzee.mp4,48,5.963973
fzee.mp4,50,5.9305286
fzee.mp4,52,5.907942
fzee.mp4,54,6.18575
fzmz.mp4,0,8.617254
fzzi.mp4,16,1.9924997
fzzi.mp4,18,2.32429
fzzi.mp4,20,2.6106286
fzzi.mp4,22,6.8828487
fzzi.mp4,24,7.2861423
fzzi.mp4,26,7.242311
fzzi.mp4,28,2.3400335
fzzi.mp4,30,2.5075192
fzzi.mp4,32,3.7579868
fzzi.mp4,34,7.843751
fzzi.mp4,36,8.69705
fzzi.mp4,38,8.628816
fzzi.mp4,40,9.513664
fzzi.mp4,42,10.441746
fzzi.mp4,44,11.455974
fzzi.mp4,46,6.5129633
fzzi.mp4,48,2.4145758
fzzi.mp4,50,2.127181
gafx.avi,1,3.55286
gafx.avi,3,4.1703663
gapq.avi,1,1.371323
gapq.avi,3,1.5083921
gapq.avi,5,1.5934594
gapq.avi,7,1.6674669
gapq.avi,9,1.5342587
gapq.avi,11,1.7869934
gapq.avi,13,1.8133597
gapq.avi,15,1.9024953
gapq.avi,17,1.9596372
gapq.avi,19,1.9244361
gapq.avi,21,1.9793886
gapq.avi,23,1.9650211
gapq.avi,25,1.912029
gapq.avi,27,1.94501
gapq.avi,29,1.8957084
gapq.avi,31,1.984611
gapq.avi,33,2.009014
gapq.avi,35,2.17372
gapq.avi,37,2.3613968
gapq.avi,39,2.3319688
gawk.mp4,0,2.1485796
gawk.mp4,2,2.396987
gawk.mp4,4,2.3965704
gawk.mp4,6,2.3483777
gawk.mp4,8,2.4585476
gawk.mp4,10,2.634753
gawk.mp4,12,3.213934
gawk.mp4,14,3.7873256
gawk.mp4,16,3.80683
gawk.mp4,18,5.2021594
gawk.mp4,20,6.3613224
gawk.mp4,22,7.357603
gawk.mp4,24,8.969359
gawk.mp4,26,9.397417
gawk.mp4,28,9.682283
gawk.mp4,30,9.809982
gawk.mp4,32,10.199199
gawk.mp4,34,11.133246
gawk.mp4,36,10.772951
gawk.mp4,38,12.029735
gawk.mp4,40,12.848766
gawk.mp4,42,13.52454
gawk.mp4,44,14.020488
gawk.mp4,46,14.417074
gawk.mp4,48,14.942981
gawk.mp4,50,15.093658
gawk.mp4,52,15.211546
gawk.mp4,54,15.357243
gawk.mp4,56,15.572096
gawk.mp4,58,15.367827
gbba.mp4,0,10.609385
gbba.mp4,10,11.1470175
gbba.mp4,40,10.3462925
gbba.mp4,50,13.043713
gbhc.mp4,0,1.8244343
gbhc.mp4,2,1.919141
gbhc.mp4,4,1.9335902
gbhc.mp4,6,1.8666767
gbhc.mp4,8,1.8020105
gbhc.mp4,10,1.864434
gbhc.mp4,12,1.7320651
gbhc.mp4,14,1.6928161
gbhc.mp4,16,1.724842
gbhc.mp4,18,1.8323686
gbhc.mp4,20,1.743954
gbhc.mp4,22,2.4543843
gbhc.mp4,24,3.7370498
gbhc.mp4,26,3.8175075
gbhc.mp4,28,4.511626
gbhc.mp4,30,4.4350395
gbhc.mp4,32,4.9596114
gbhc.mp4,34,5.024333
gbhc.mp4,36,5.650754
gbhc.mp4,38,6.9129553
gbhc.mp4,40,8.232532
gbhc.mp4,42,8.982473
gbhc.mp4,44,9.005947
gbhc.mp4,46,9.01531
gbhc.mp4,48,9.562092
gbhc.mp4,50,10.311054
gbhc.mp4,52,10.567194
gbov.mp4,10,10.365166
gbov.mp4,12,10.2351265
gbov.mp4,20,10.321877
gbov.mp4,22,10.677993
gbov.mp4,24,10.247368
gbov.mp4,26,10.261002
gbov.mp4,28,10.174414
gbov.mp4,30,9.91317
gbov.mp4,32,10.033845
gbov.mp4,34,10.012357
gbov.mp4,36,10.179732
gbov.mp4,38,10.066463
gbov.mp4,40,10.017556
gbov.mp4,42,10.132641
gbov.mp4,44,10.50672
gbov.mp4,46,10.068422
gbov.mp4,48,10.31293
gbov.mp4,50,10.028534
gbov.mp4,52,10.438133
gbov.mp4,54,10.3312645
gbov.mp4,56,10.3323555
gbov.mp4,58,10.5213585
gbpn.avi,1,5.504525
gbpn.avi,3,7.0983353
gbpn.avi,5,7.475704
gbpn.avi,7,7.247528
gbpn.avi,9,7.308234
gbpn.avi,11,7.046402
gbpn.avi,13,6.2903647
gbpn.avi,15,5.5707197
gbqe.mp4,0,4.6786175
gbxz.mp4,10,3.1517186
gbxz.mp4,20,3.5745637
gcuf.mp4,0,6.168496
gcuf.mp4,10,11.767241
gcuf.mp4,20,4.902973
gdaa.mp4,0,9.61759
gdgt.mp4,0,6.183034
gdhj.mp4,0,3.7365904
gdhj.mp4,2,3.1255703
gdhj.mp4,4,2.9319868
gdhj.mp4,6,3.0341954
gdhj.mp4,8,3.0440416
gdhj.mp4,10,3.109121
gdhj.mp4,12,3.1233897
gdhj.mp4,14,2.9672716
gdhj.mp4,16,3.0476189
gdhj.mp4,18,3.0814598
gdhj.mp4,20,3.1283793
gdhj.mp4,22,3.6733692
gdhj.mp4,24,5.92443
gdhj.mp4,26,6.834811
gdhj.mp4,28,6.9744225
gdhj.mp4,30,6.9767013
gdhj.mp4,32,7.0708303
gdhj.mp4,34,6.910009
gdhj.mp4,36,6.8643756
gdhj.mp4,38,6.9061184
gdhj.mp4,40,7.072999
gdhj.mp4,42,7.229663
gdhj.mp4,44,7.2798204
gdhj.mp4,46,6.9148197
gdhj.mp4,48,6.968789
gdhj.mp4,50,7.176616
gdhj.mp4,52,7.2605658
gdhj.mp4,54,7.1783943
gdhj.mp4,56,6.97289
gdhj.mp4,58,6.626528
gdhj.mp4,60,6.6236315
gdhs.mp4,0,5.6579285
gdhs.mp4,2,6.3056507
gdhs.mp4,4,6.6958017
gdml.mp4,0,5.87371
gdml.mp4,10,12.91556
gdsm.mp4,0,9.533443
gdsm.mp4,30,16.710018
gdts.avi,0,4.3062944
gdzm.mp4,0,5.9993725
gdzm.mp4,2,6.877931
gdzm.mp4,4,7.8475285
gdzm.mp4,6,8.351041
gdzm.mp4,8,8.33723
gdzm.mp4,10,8.615353
gdzm.mp4,12,8.831291
gdzm.mp4,14,9.724119
gdzm.mp4,16,9.740475
gdzm.mp4,18,9.568068
gdzm.mp4,20,9.886959
gdzm.mp4,22,9.592518
gdzm.mp4,24,9.573669
gdzm.mp4,26,9.383021
gdzm.mp4,28,9.199111
gdzm.mp4,30,9.535926
gegm.avi,1,5.853637
gegm.avi,3,6.6559963
gekk.mp4,0,2.3663783
gfbw.mp4,0,2.590663
gfmx.mp4,0,4.178574
gfmx.mp4,2,4.2147226
gfmx.mp4,4,4.2953987
gfmx.mp4,6,4.2774744
gfmx.mp4,52,12.992365
gfmx.mp4,54,13.338931
gfmx.mp4,56,13.054087
gfmx.mp4,58,12.410028
gfuv.mp4,30,6.1645274
gfuv.mp4,32,4.8092327
gfuv.mp4,34,5.120635
ggnn.mp4,20,14.070293
ggod.mp4,0,3.8283992
ggod.mp4,10,4.262373
ggod.mp4,20,4.001693
ggod.mp4,30,4.332679
ggod.mp4,40,4.102737
ggod.mp4,50,4.2253094
ggsj.mp4,0,6.4695315
ggsj.mp4,2,6.373668
ggsj.mp4,4,6.47736
ggsj.mp4,6,7.0200253
ggsj.mp4,8,7.6369357
ggsj.mp4,10,8.401581
ggsj.mp4,12,8.387906
ggsj.mp4,14,7.0325427
ggsj.mp4,16,7.3525996
ggsj.mp4,18,8.562321
ggsj.mp4,20,6.400686
ggsj.mp4,22,5.7422667
ggsj.mp4,24,6.085201
ggsj.mp4,26,5.9104757
ggsj.mp4,28,5.8774815
ggsj.mp4,30,5.804083
ggsj.mp4,32,5.666107
ggsj.mp4,34,5.256099
ggsj.mp4,36,4.8980727
ggsj.mp4,38,5.076672
ggsj.mp4,40,5.128549
ggsj.mp4,54,8.280355
ggsj.mp4,56,8.175624
ggsj.mp4,58,7.99501
ghdw.mp4,0,4.389565
ghdw.mp4,2,5.9944305
ghdw.mp4,4,7.782675
ghdw.mp4,6,9.204161
ghdw.mp4,8,10.541964
ghdw.mp4,10,11.966694
ghdw.mp4,12,12.901611
ghdw.mp4,14,13.017874
ghdw.mp4,16,12.537428
ghdw.mp4,18,12.56995
ghdw.mp4,20,12.468977
ghdw.mp4,22,12.585691
ghdw.mp4,24,12.5685
ghdw.mp4,26,12.681736
ghdw.mp4,28,13.13637
ghdw.mp4,30,12.592474
ghdw.mp4,32,12.489008
ghdw.mp4,34,12.421677
ghdw.mp4,36,12.683036
ghdw.mp4,38,12.258815
ghdw.mp4,40,12.359771
ghdw.mp4,42,12.579145
ghdw.mp4,44,12.716918
ghdw.mp4,46,12.1839695
ghdw.mp4,48,12.034199
ghdw.mp4,50,12.2759
ghfc.mp4,0,5.1393986
ghge.mp4,0,7.3310695
ghil.avi,0,6.063568
ghil.avi,2,6.148262
ghil.avi,4,5.9624896
ghil.avi,6,5.9083385
ghil.avi,8,5.827318
ghil.avi,10,5.805725
ghil.avi,12,5.852171
ghil.avi,14,5.8065424
gicr.mp4,0,13.340534
gjhe.avi,0,4.1770372
gjhe.avi,2,4.8640456
gjhe.avi,4,5.372087
gjqk.mp4,0,2.604335
gjqk.mp4,2,2.8238077
gjqk.mp4,4,2.6686974
gjqk.mp4,6,2.7112854
gjqk.mp4,8,3.3662724
gjqk.mp4,10,5.070383
gjqk.mp4,12,5.5244193
gjqk.mp4,14,5.566119
gjqk.mp4,16,5.643659
gjqk.mp4,18,6.1877794
gjqk.mp4,20,6.7348633
gjqk.mp4,22,7.4990835
gjqk.mp4,24,8.289288
gjqk.mp4,26,8.807529
gjqk.mp4,28,9.300242
gjqk.mp4,30,9.063786
gjqk.mp4,32,8.937004
gjqk.mp4,34,9.007532
gjqk.mp4,36,9.033009
gjqk.mp4,38,9.15301
gjqk.mp4,40,9.11042
gjqk.mp4,42,9.292433
gjqk.mp4,44,9.064415
gjqk.mp4,46,9.02383
gjqk.mp4,48,8.94391
gjqk.mp4,50,8.931826
gjqk.mp4,52,8.98683
gjqk.mp4,54,9.000801
gjqk.mp4,56,9.01956
gjqk.mp4,58,9.059976
gjwy.avi,0,1.2197318
gjwy.avi,2,1.061805
gmhm.mp4,0,4.996745
gmhm.mp4,2,4.810981
gmhm.mp4,4,4.7151656
gmhm.mp4,6,4.895677
gmhm.mp4,8,5.512979
gmhm.mp4,10,10.792641
gmsj.mp4,4,7.666969
gmsj.mp4,6,7.4378185
gmsj.mp4,8,7.438646
gmsj.mp4,10,7.4884753
gnmv.mp4,0,7.1078243
gnmv.mp4,20,11.646851
gnmv.mp4,30,11.496305
gnmv.mp4,40,11.890402
gnmv.mp4,50,11.880034
gnop.mp4,0,7.69923
gnsq.mp4,0,10.012302
gnxl.mp4,0,9.257568
gobr.avi,0,6.5865054
gori.mp4,50,10.917716
gozs.avi,1,1.4571874
gozs.avi,3,1.4332626
gozs.avi,5,1.3303411
gozs.avi,49,1.0864
gozs.avi,51,1.387419
gpbz.avi,0,6.4612846
gpbz.avi,2,6.535451
gpbz.avi,4,6.368411
gpbz.avi,6,6.0184336
gpbz.avi,8,5.981207
gpbz.avi,10,6.001068
gpbz.avi,12,6.012766
gpix.mp4,0,1.3678956
gpix.mp4,2,1.2371844
gpix.mp4,4,1.1830205
gpln.mp4,0,7.1597857
gpln.mp4,10,6.4399333
gpln.mp4,20,6.602058
gplq.mp4,0,5.758978
gpmk.mp4,0,1.0503519
gpmk.mp4,2,1.0787097
gpmk.mp4,4,1.0810008
gpmk.mp4,6,1.0724647
gpmk.mp4,10,14.198875
gpmk.mp4,12,14.377335
gpmk.mp4,14,14.682574
gpmk.mp4,16,14.537796
gpmk.mp4,18,14.502079
gpmk.mp4,20,14.012416
gpmk.mp4,22,13.991875
gpmk.mp4,24,14.489557
gprt.avi,0,4.2412376
gprt.avi,2,4.082089
gprt.avi,4,3.624562
gprt.avi,6,3.536995
gprt.avi,8,3.5968237
gprt.avi,10,3.5873
gprt.avi,12,3.4772768
gpyh.mp4,0,2.1767201
gpyh.mp4,2,2.4845266
grdc.mp4,0,8.581888
grdc.mp4,10,16.553621
grdc.mp4,20,15.903732
griw.avi,0,8.6768265
griw.avi,2,8.61932
griw.avi,4,8.535829
griw.avi,6,8.887753
griw.avi,8,9.167106
griw.avi,10,9.138399
griw.avi,12,9.116645
griw.avi,14,8.470959
grqg.mp4,0,3.9545898
grqg.mp4,2,4.354333
grqg.mp4,4,4.704645
grzr.mp4,0,9.88188
grzr.mp4,10,15.147483
gshy.avi,0,1.8270283
gsjs.mp4,0,3.4938323
gsjs.mp4,2,3.642406
gsjs.mp4,4,5.670396
gsjs.mp4,6,7.712969
gsjs.mp4,8,10.021896
gsjs.mp4,10,11.819807
gtbx.avi,0,4.56229
gtbx.avi,2,4.9109583
gtbx.avi,4,5.264347
gtbx.avi,6,5.4513526
gtbx.avi,8,5.914964
gtbx.avi,10,6.3134856
gtbx.avi,12,6.355957
